_id_x,Location_id,time,precipitation_sum (mm),_id_y,Lat,Lon
652fe077f3c7661538eba19b,47,27/09/2023,9.6,652fe06ef3c7661538eae2b0,16.15514006,108.2482991
652fe077f3c7661538eba19c,47,28/09/2023,9.2,652fe06ef3c7661538eae2b0,16.15514006,108.2482991
652fe077f3c7661538eba19d,47,29/09/2023,13.2,652fe06ef3c7661538eae2b0,16.15514006,108.2482991
652fe077f3c7661538eba19e,47,30/09/2023,4.1,652fe06ef3c7661538eae2b0,16.15514006,108.2482991
652fe077f3c7661538eba19f,48,25/09/2023,73.1,652fe06ef3c7661538eae2b1,16.15514006,108.248582
652fe077f3c7661538eba1a0,48,26/09/2023,2.1,652fe06ef3c7661538eae2b1,16.15514006,108.248582
652fe077f3c7661538eba1a1,48,27/09/2023,9.6,652fe06ef3c7661538eae2b1,16.15514006,108.248582
652fe077f3c7661538eba1a2,48,28/09/2023,9.2,652fe06ef3c7661538eae2b1,16.15514006,108.248582
652fe077f3c7661538eba1a3,48,29/09/2023,13.2,652fe06ef3c7661538eae2b1,16.15514006,108.248582
652fe077f3c7661538eba1a4,48,30/09/2023,4.1,652fe06ef3c7661538eae2b1,16.15514006,108.248582
652fe077f3c7661538eba1a5,49,25/09/2023,73.1,652fe06ef3c7661538eae2b2,16.15514006,108.2488649
652fe077f3c7661538eba1a6,49,26/09/2023,2.1,652fe06ef3c7661538eae2b2,16.15514006,108.2488649
652fe077f3c7661538eba1a7,49,27/09/2023,9.6,652fe06ef3c7661538eae2b2,16.15514006,108.2488649
652fe077f3c7661538eba1a8,49,28/09/2023,9.2,652fe06ef3c7661538eae2b2,16.15514006,108.2488649
652fe077f3c7661538eba1a9,49,29/09/2023,13.2,652fe06ef3c7661538eae2b2,16.15514006,108.2488649
652fe077f3c7661538eba1aa,49,30/09/2023,4.1,652fe06ef3c7661538eae2b2,16.15514006,108.2488649
652fe077f3c7661538eba1ab,50,25/09/2023,73.1,652fe06ef3c7661538eae2b3,16.15514006,108.2491478
652fe077f3c7661538eba1ac,50,26/09/2023,2.1,652fe06ef3c7661538eae2b3,16.15514006,108.2491478
652fe077f3c7661538eba1ad,50,27/09/2023,9.6,652fe06ef3c7661538eae2b3,16.15514006,108.2491478
652fe077f3c7661538eba1ae,50,28/09/2023,9.2,652fe06ef3c7661538eae2b3,16.15514006,108.2491478
652fe077f3c7661538eba1af,50,29/09/2023,13.2,652fe06ef3c7661538eae2b3,16.15514006,108.2491478
652fe077f3c7661538eba1b0,50,30/09/2023,4.1,652fe06ef3c7661538eae2b3,16.15514006,108.2491478
652fe077f3c7661538eba1b1,51,25/09/2023,73.1,652fe06ef3c7661538eae2b4,16.15514006,108.2494307
652fe077f3c7661538eba1b2,51,26/09/2023,2.1,652fe06ef3c7661538eae2b4,16.15514006,108.2494307
652fe077f3c7661538eba1b3,51,27/09/2023,9.6,652fe06ef3c7661538eae2b4,16.15514006,108.2494307
652fe077f3c7661538eba1b4,51,28/09/2023,9.2,652fe06ef3c7661538eae2b4,16.15514006,108.2494307
652fe077f3c7661538eba1b5,51,29/09/2023,13.2,652fe06ef3c7661538eae2b4,16.15514006,108.2494307
652fe077f3c7661538eba1b6,51,30/09/2023,4.1,652fe06ef3c7661538eae2b4,16.15514006,108.2494307
652fe077f3c7661538eba1b7,52,25/09/2023,73.1,652fe06ef3c7661538eae2b5,16.15514006,108.2497136
652fe077f3c7661538eba1b8,52,26/09/2023,2.1,652fe06ef3c7661538eae2b5,16.15514006,108.2497136
652fe077f3c7661538eba1b9,52,27/09/2023,9.6,652fe06ef3c7661538eae2b5,16.15514006,108.2497136
652fe077f3c7661538eba1ba,52,28/09/2023,9.2,652fe06ef3c7661538eae2b5,16.15514006,108.2497136
652fe077f3c7661538eba1bb,52,29/09/2023,13.2,652fe06ef3c7661538eae2b5,16.15514006,108.2497136
652fe077f3c7661538eba1bc,52,30/09/2023,4.1,652fe06ef3c7661538eae2b5,16.15514006,108.2497136
652fe077f3c7661538eba1bd,53,25/09/2023,73.1,652fe06ef3c7661538eae2b6,16.15514006,108.2499965
652fe077f3c7661538eba1be,53,26/09/2023,2.1,652fe06ef3c7661538eae2b6,16.15514006,108.2499965
652fe077f3c7661538eba1bf,53,27/09/2023,9.6,652fe06ef3c7661538eae2b6,16.15514006,108.2499965
652fe077f3c7661538eba1c0,53,28/09/2023,9.2,652fe06ef3c7661538eae2b6,16.15514006,108.2499965
652fe077f3c7661538eba1c1,53,29/09/2023,13.2,652fe06ef3c7661538eae2b6,16.15514006,108.2499965
652fe077f3c7661538eba1c2,53,30/09/2023,4.1,652fe06ef3c7661538eae2b6,16.15514006,108.2499965
652fe077f3c7661538eba1c3,54,25/09/2023,73.1,652fe06ef3c7661538eae2b7,16.15514006,108.2502793
652fe077f3c7661538eba1c4,54,26/09/2023,2.1,652fe06ef3c7661538eae2b7,16.15514006,108.2502793
652fe077f3c7661538eba1c5,54,27/09/2023,9.6,652fe06ef3c7661538eae2b7,16.15514006,108.2502793
652fe077f3c7661538eba1c6,54,28/09/2023,9.2,652fe06ef3c7661538eae2b7,16.15514006,108.2502793
652fe077f3c7661538eba1c7,54,29/09/2023,13.2,652fe06ef3c7661538eae2b7,16.15514006,108.2502793
652fe077f3c7661538eba1c8,54,30/09/2023,4.1,652fe06ef3c7661538eae2b7,16.15514006,108.2502793
652fe077f3c7661538eba1c9,55,25/09/2023,73.1,652fe06ef3c7661538eae2b8,16.15514006,108.2505622
652fe077f3c7661538eba1ca,55,26/09/2023,2.1,652fe06ef3c7661538eae2b8,16.15514006,108.2505622
652fe077f3c7661538eba1cb,55,27/09/2023,9.6,652fe06ef3c7661538eae2b8,16.15514006,108.2505622
652fe077f3c7661538eba1cc,55,28/09/2023,9.2,652fe06ef3c7661538eae2b8,16.15514006,108.2505622
652fe077f3c7661538eba1cd,55,29/09/2023,13.2,652fe06ef3c7661538eae2b8,16.15514006,108.2505622
652fe077f3c7661538eba1ce,55,30/09/2023,4.1,652fe06ef3c7661538eae2b8,16.15514006,108.2505622
652fe077f3c7661538eba1cf,56,25/09/2023,73.1,652fe06ef3c7661538eae2b9,16.15514006,108.2508451
652fe077f3c7661538eba1d0,56,26/09/2023,2.1,652fe06ef3c7661538eae2b9,16.15514006,108.2508451
652fe077f3c7661538eba1d1,56,27/09/2023,9.6,652fe06ef3c7661538eae2b9,16.15514006,108.2508451
652fe077f3c7661538eba1d2,56,28/09/2023,9.2,652fe06ef3c7661538eae2b9,16.15514006,108.2508451
652fe077f3c7661538eba1d3,56,29/09/2023,13.2,652fe06ef3c7661538eae2b9,16.15514006,108.2508451
652fe077f3c7661538eba1d4,56,30/09/2023,4.1,652fe06ef3c7661538eae2b9,16.15514006,108.2508451
652fe077f3c7661538eba1d5,57,25/09/2023,73.1,652fe06ef3c7661538eae2ba,16.15514006,108.251128
652fe077f3c7661538eba1d6,57,26/09/2023,2.1,652fe06ef3c7661538eae2ba,16.15514006,108.251128
652fe077f3c7661538eba1d7,57,27/09/2023,9.6,652fe06ef3c7661538eae2ba,16.15514006,108.251128
652fe077f3c7661538eba1d8,57,28/09/2023,9.2,652fe06ef3c7661538eae2ba,16.15514006,108.251128
652fe077f3c7661538eba1d9,57,29/09/2023,13.2,652fe06ef3c7661538eae2ba,16.15514006,108.251128
652fe077f3c7661538eba1da,57,30/09/2023,4.1,652fe06ef3c7661538eae2ba,16.15514006,108.251128
652fe077f3c7661538eba1db,58,25/09/2023,73.1,652fe06ef3c7661538eae2bb,16.15514006,108.2514109
652fe077f3c7661538eba1dc,58,26/09/2023,2.1,652fe06ef3c7661538eae2bb,16.15514006,108.2514109
652fe077f3c7661538eba1dd,58,27/09/2023,9.6,652fe06ef3c7661538eae2bb,16.15514006,108.2514109
652fe077f3c7661538eba1de,58,28/09/2023,9.2,652fe06ef3c7661538eae2bb,16.15514006,108.2514109
652fe077f3c7661538eba1df,58,29/09/2023,13.2,652fe06ef3c7661538eae2bb,16.15514006,108.2514109
652fe077f3c7661538eba1e0,58,30/09/2023,4.1,652fe06ef3c7661538eae2bb,16.15514006,108.2514109
652fe077f3c7661538eba1e1,59,25/09/2023,73.1,652fe06ef3c7661538eae2bc,16.15514006,108.2516938
652fe077f3c7661538eba1e2,59,26/09/2023,2.1,652fe06ef3c7661538eae2bc,16.15514006,108.2516938
652fe077f3c7661538eba1e3,59,27/09/2023,9.6,652fe06ef3c7661538eae2bc,16.15514006,108.2516938
652fe077f3c7661538eba1e4,59,28/09/2023,9.2,652fe06ef3c7661538eae2bc,16.15514006,108.2516938
652fe077f3c7661538eba1e5,59,29/09/2023,13.2,652fe06ef3c7661538eae2bc,16.15514006,108.2516938
652fe077f3c7661538eba1e6,59,30/09/2023,4.1,652fe06ef3c7661538eae2bc,16.15514006,108.2516938
652fe077f3c7661538eba1e7,60,25/09/2023,73.1,652fe06ef3c7661538eae2bd,16.15514006,108.2519767
652fe077f3c7661538eba1e8,60,26/09/2023,2.1,652fe06ef3c7661538eae2bd,16.15514006,108.2519767
652fe077f3c7661538eba1e9,60,27/09/2023,9.6,652fe06ef3c7661538eae2bd,16.15514006,108.2519767
652fe077f3c7661538eba1ea,60,28/09/2023,9.2,652fe06ef3c7661538eae2bd,16.15514006,108.2519767
652fe077f3c7661538eba1eb,60,29/09/2023,13.2,652fe06ef3c7661538eae2bd,16.15514006,108.2519767
652fe077f3c7661538eba1ec,60,30/09/2023,4.1,652fe06ef3c7661538eae2bd,16.15514006,108.2519767
652fe077f3c7661538eba1ed,61,25/09/2023,73.1,652fe06ef3c7661538eae2be,16.15514006,108.2522596
652fe077f3c7661538eba1ee,61,26/09/2023,2.1,652fe06ef3c7661538eae2be,16.15514006,108.2522596
652fe077f3c7661538eba1ef,61,27/09/2023,9.6,652fe06ef3c7661538eae2be,16.15514006,108.2522596
652fe077f3c7661538eba1f0,61,28/09/2023,9.2,652fe06ef3c7661538eae2be,16.15514006,108.2522596
652fe077f3c7661538eba1f1,61,29/09/2023,13.2,652fe06ef3c7661538eae2be,16.15514006,108.2522596
652fe077f3c7661538eba1f2,61,30/09/2023,4.1,652fe06ef3c7661538eae2be,16.15514006,108.2522596
652fe077f3c7661538eba1f3,62,25/09/2023,73.1,652fe06ef3c7661538eae2bf,16.15514006,108.2525424
652fe077f3c7661538eba1f4,62,26/09/2023,2.1,652fe06ef3c7661538eae2bf,16.15514006,108.2525424
652fe077f3c7661538eba1f5,62,27/09/2023,9.6,652fe06ef3c7661538eae2bf,16.15514006,108.2525424
652fe077f3c7661538eba1f6,62,28/09/2023,9.2,652fe06ef3c7661538eae2bf,16.15514006,108.2525424
652fe077f3c7661538eba1f7,62,29/09/2023,13.2,652fe06ef3c7661538eae2bf,16.15514006,108.2525424
652fe077f3c7661538eba1f8,62,30/09/2023,4.1,652fe06ef3c7661538eae2bf,16.15514006,108.2525424
652fe077f3c7661538eba1f9,63,25/09/2023,73.1,652fe06ef3c7661538eae2c0,16.15514006,108.2528253
652fe077f3c7661538eba1fa,63,26/09/2023,2.1,652fe06ef3c7661538eae2c0,16.15514006,108.2528253
652fe077f3c7661538eba1fb,63,27/09/2023,9.6,652fe06ef3c7661538eae2c0,16.15514006,108.2528253
652fe077f3c7661538eba1fc,63,28/09/2023,9.2,652fe06ef3c7661538eae2c0,16.15514006,108.2528253
652fe077f3c7661538eba1fd,63,29/09/2023,13.2,652fe06ef3c7661538eae2c0,16.15514006,108.2528253
652fe077f3c7661538eba1fe,63,30/09/2023,4.1,652fe06ef3c7661538eae2c0,16.15514006,108.2528253
652fe077f3c7661538eba1ff,64,25/09/2023,73.1,652fe06ef3c7661538eae2c1,16.15514006,108.2531082
652fe077f3c7661538eba200,64,26/09/2023,2.1,652fe06ef3c7661538eae2c1,16.15514006,108.2531082
652fe077f3c7661538eba201,64,27/09/2023,9.6,652fe06ef3c7661538eae2c1,16.15514006,108.2531082
652fe077f3c7661538eba202,64,28/09/2023,9.2,652fe06ef3c7661538eae2c1,16.15514006,108.2531082
652fe077f3c7661538eba203,64,29/09/2023,13.2,652fe06ef3c7661538eae2c1,16.15514006,108.2531082
652fe077f3c7661538eba204,64,30/09/2023,4.1,652fe06ef3c7661538eae2c1,16.15514006,108.2531082
652fe077f3c7661538eba205,65,25/09/2023,73.1,652fe06ef3c7661538eae2c2,16.15514006,108.2533911
652fe077f3c7661538eba206,65,26/09/2023,2.1,652fe06ef3c7661538eae2c2,16.15514006,108.2533911
652fe077f3c7661538eba207,65,27/09/2023,9.6,652fe06ef3c7661538eae2c2,16.15514006,108.2533911
652fe077f3c7661538eba208,65,28/09/2023,9.2,652fe06ef3c7661538eae2c2,16.15514006,108.2533911
652fe077f3c7661538eba209,65,29/09/2023,13.2,652fe06ef3c7661538eae2c2,16.15514006,108.2533911
652fe077f3c7661538eba20a,65,30/09/2023,4.1,652fe06ef3c7661538eae2c2,16.15514006,108.2533911
652fe077f3c7661538eba20b,66,25/09/2023,73.1,652fe06ef3c7661538eae2c3,16.15514006,108.253674
652fe077f3c7661538eba20c,66,26/09/2023,2.1,652fe06ef3c7661538eae2c3,16.15514006,108.253674
652fe077f3c7661538eba20d,66,27/09/2023,9.6,652fe06ef3c7661538eae2c3,16.15514006,108.253674
652fe077f3c7661538eba20e,66,28/09/2023,9.2,652fe06ef3c7661538eae2c3,16.15514006,108.253674
652fe077f3c7661538eba20f,66,29/09/2023,13.2,652fe06ef3c7661538eae2c3,16.15514006,108.253674
652fe077f3c7661538eba210,66,30/09/2023,4.1,652fe06ef3c7661538eae2c3,16.15514006,108.253674
652fe077f3c7661538eba211,67,25/09/2023,73.1,652fe06ef3c7661538eae2c4,16.15514006,108.2539569
652fe077f3c7661538eba212,67,26/09/2023,2.1,652fe06ef3c7661538eae2c4,16.15514006,108.2539569
652fe077f3c7661538eba213,67,27/09/2023,9.6,652fe06ef3c7661538eae2c4,16.15514006,108.2539569
652fe077f3c7661538eba214,67,28/09/2023,9.2,652fe06ef3c7661538eae2c4,16.15514006,108.2539569
652fe077f3c7661538eba215,67,29/09/2023,13.2,652fe06ef3c7661538eae2c4,16.15514006,108.2539569
652fe077f3c7661538eba216,67,30/09/2023,4.1,652fe06ef3c7661538eae2c4,16.15514006,108.2539569
652fe077f3c7661538eba217,68,25/09/2023,73.1,652fe06ef3c7661538eae2c5,16.15514006,108.2542398
652fe077f3c7661538eba218,68,26/09/2023,2.1,652fe06ef3c7661538eae2c5,16.15514006,108.2542398
652fe077f3c7661538eba219,68,27/09/2023,9.6,652fe06ef3c7661538eae2c5,16.15514006,108.2542398
652fe077f3c7661538eba21a,68,28/09/2023,9.2,652fe06ef3c7661538eae2c5,16.15514006,108.2542398
652fe077f3c7661538eba21b,68,29/09/2023,13.2,652fe06ef3c7661538eae2c5,16.15514006,108.2542398
652fe077f3c7661538eba21c,68,30/09/2023,4.1,652fe06ef3c7661538eae2c5,16.15514006,108.2542398
652fe077f3c7661538eba21d,69,25/09/2023,73.1,652fe06ef3c7661538eae2c6,16.15514006,108.2545227
652fe077f3c7661538eba21e,69,26/09/2023,2.1,652fe06ef3c7661538eae2c6,16.15514006,108.2545227
652fe077f3c7661538eba21f,69,27/09/2023,9.6,652fe06ef3c7661538eae2c6,16.15514006,108.2545227
652fe077f3c7661538eba220,69,28/09/2023,9.2,652fe06ef3c7661538eae2c6,16.15514006,108.2545227
652fe077f3c7661538eba221,69,29/09/2023,13.2,652fe06ef3c7661538eae2c6,16.15514006,108.2545227
652fe077f3c7661538eba222,69,30/09/2023,4.1,652fe06ef3c7661538eae2c6,16.15514006,108.2545227
652fe077f3c7661538eba223,70,25/09/2023,73.1,652fe06ef3c7661538eae2c7,16.15487468,108.2474505
652fe077f3c7661538eba224,70,26/09/2023,2.1,652fe06ef3c7661538eae2c7,16.15487468,108.2474505
652fe077f3c7661538eba225,70,27/09/2023,9.6,652fe06ef3c7661538eae2c7,16.15487468,108.2474505
652fe077f3c7661538eba226,70,28/09/2023,9.2,652fe06ef3c7661538eae2c7,16.15487468,108.2474505
652fe077f3c7661538eba227,70,29/09/2023,13.2,652fe06ef3c7661538eae2c7,16.15487468,108.2474505
652fe077f3c7661538eba228,70,30/09/2023,4.1,652fe06ef3c7661538eae2c7,16.15487468,108.2474505
652fe077f3c7661538eba229,71,25/09/2023,73.1,652fe06ef3c7661538eae2c8,16.15487468,108.2477334
652fe077f3c7661538eba22a,71,26/09/2023,2.1,652fe06ef3c7661538eae2c8,16.15487468,108.2477334
652fe077f3c7661538eba22b,71,27/09/2023,9.6,652fe06ef3c7661538eae2c8,16.15487468,108.2477334
652fe077f3c7661538eba22c,71,28/09/2023,9.2,652fe06ef3c7661538eae2c8,16.15487468,108.2477334
652fe077f3c7661538eba22d,71,29/09/2023,13.2,652fe06ef3c7661538eae2c8,16.15487468,108.2477334
652fe077f3c7661538eba22e,71,30/09/2023,4.1,652fe06ef3c7661538eae2c8,16.15487468,108.2477334
652fe077f3c7661538eba22f,72,25/09/2023,73.1,652fe06ef3c7661538eae2c9,16.15487468,108.2480162
652fe077f3c7661538eba230,72,26/09/2023,2.1,652fe06ef3c7661538eae2c9,16.15487468,108.2480162
652fe077f3c7661538eba231,72,27/09/2023,9.6,652fe06ef3c7661538eae2c9,16.15487468,108.2480162
652fe077f3c7661538eba232,72,28/09/2023,9.2,652fe06ef3c7661538eae2c9,16.15487468,108.2480162
652fe077f3c7661538eba233,72,29/09/2023,13.2,652fe06ef3c7661538eae2c9,16.15487468,108.2480162
652fe077f3c7661538eba234,72,30/09/2023,4.1,652fe06ef3c7661538eae2c9,16.15487468,108.2480162
652fe077f3c7661538eba235,73,25/09/2023,73.1,652fe06ef3c7661538eae2ca,16.15487468,108.2482991
652fe077f3c7661538eba236,73,26/09/2023,2.1,652fe06ef3c7661538eae2ca,16.15487468,108.2482991
652fe077f3c7661538eba237,73,27/09/2023,9.6,652fe06ef3c7661538eae2ca,16.15487468,108.2482991
652fe077f3c7661538eba238,73,28/09/2023,9.2,652fe06ef3c7661538eae2ca,16.15487468,108.2482991
652fe077f3c7661538eba239,73,29/09/2023,13.2,652fe06ef3c7661538eae2ca,16.15487468,108.2482991
652fe077f3c7661538eba23a,73,30/09/2023,4.1,652fe06ef3c7661538eae2ca,16.15487468,108.2482991
652fe077f3c7661538eba23b,74,25/09/2023,73.1,652fe06ef3c7661538eae2cb,16.15487468,108.248582
652fe077f3c7661538eba23c,74,26/09/2023,2.1,652fe06ef3c7661538eae2cb,16.15487468,108.248582
652fe077f3c7661538eba23d,74,27/09/2023,9.6,652fe06ef3c7661538eae2cb,16.15487468,108.248582
652fe077f3c7661538eba23e,74,28/09/2023,9.2,652fe06ef3c7661538eae2cb,16.15487468,108.248582
652fe077f3c7661538eba23f,74,29/09/2023,13.2,652fe06ef3c7661538eae2cb,16.15487468,108.248582
652fe077f3c7661538eba240,74,30/09/2023,4.1,652fe06ef3c7661538eae2cb,16.15487468,108.248582
652fe077f3c7661538eba241,75,25/09/2023,73.1,652fe06ef3c7661538eae2cc,16.15487468,108.2488649
652fe077f3c7661538eba242,75,26/09/2023,2.1,652fe06ef3c7661538eae2cc,16.15487468,108.2488649
652fe077f3c7661538eba243,75,27/09/2023,9.6,652fe06ef3c7661538eae2cc,16.15487468,108.2488649
652fe077f3c7661538eba244,75,28/09/2023,9.2,652fe06ef3c7661538eae2cc,16.15487468,108.2488649
652fe077f3c7661538eba245,75,29/09/2023,13.2,652fe06ef3c7661538eae2cc,16.15487468,108.2488649
652fe077f3c7661538eba246,75,30/09/2023,4.1,652fe06ef3c7661538eae2cc,16.15487468,108.2488649
652fe077f3c7661538eba247,76,25/09/2023,73.1,652fe06ef3c7661538eae2cd,16.15487468,108.2491478
652fe077f3c7661538eba248,76,26/09/2023,2.1,652fe06ef3c7661538eae2cd,16.15487468,108.2491478
652fe077f3c7661538eba249,76,27/09/2023,9.6,652fe06ef3c7661538eae2cd,16.15487468,108.2491478
652fe077f3c7661538eba24a,76,28/09/2023,9.2,652fe06ef3c7661538eae2cd,16.15487468,108.2491478
652fe077f3c7661538eba24b,76,29/09/2023,13.2,652fe06ef3c7661538eae2cd,16.15487468,108.2491478
652fe077f3c7661538eba24c,76,30/09/2023,4.1,652fe06ef3c7661538eae2cd,16.15487468,108.2491478
652fe077f3c7661538eba24d,77,25/09/2023,73.1,652fe06ef3c7661538eae2ce,16.15487468,108.2494307
652fe077f3c7661538eba24e,77,26/09/2023,2.1,652fe06ef3c7661538eae2ce,16.15487468,108.2494307
652fe077f3c7661538eba24f,77,27/09/2023,9.6,652fe06ef3c7661538eae2ce,16.15487468,108.2494307
652fe077f3c7661538eba250,77,28/09/2023,9.2,652fe06ef3c7661538eae2ce,16.15487468,108.2494307
652fe077f3c7661538eba251,77,29/09/2023,13.2,652fe06ef3c7661538eae2ce,16.15487468,108.2494307
652fe077f3c7661538eba252,77,30/09/2023,4.1,652fe06ef3c7661538eae2ce,16.15487468,108.2494307
652fe077f3c7661538eba253,78,25/09/2023,73.1,652fe06ef3c7661538eae2cf,16.15487468,108.2497136
652fe077f3c7661538eba254,78,26/09/2023,2.1,652fe06ef3c7661538eae2cf,16.15487468,108.2497136
652fe077f3c7661538eba255,78,27/09/2023,9.6,652fe06ef3c7661538eae2cf,16.15487468,108.2497136
652fe077f3c7661538eba256,78,28/09/2023,9.2,652fe06ef3c7661538eae2cf,16.15487468,108.2497136
652fe077f3c7661538eba257,78,29/09/2023,13.2,652fe06ef3c7661538eae2cf,16.15487468,108.2497136
652fe077f3c7661538eba258,78,30/09/2023,4.1,652fe06ef3c7661538eae2cf,16.15487468,108.2497136
652fe077f3c7661538eba259,79,25/09/2023,73.1,652fe06ef3c7661538eae2d0,16.15487468,108.2499965
652fe077f3c7661538eba25a,79,26/09/2023,2.1,652fe06ef3c7661538eae2d0,16.15487468,108.2499965
652fe077f3c7661538eba25b,79,27/09/2023,9.6,652fe06ef3c7661538eae2d0,16.15487468,108.2499965
652fe077f3c7661538eba25c,79,28/09/2023,9.2,652fe06ef3c7661538eae2d0,16.15487468,108.2499965
652fe077f3c7661538eba25d,79,29/09/2023,13.2,652fe06ef3c7661538eae2d0,16.15487468,108.2499965
652fe077f3c7661538eba25e,79,30/09/2023,4.1,652fe06ef3c7661538eae2d0,16.15487468,108.2499965
652fe077f3c7661538eba25f,80,25/09/2023,73.1,652fe06ef3c7661538eae2d1,16.15487468,108.2502793
652fe077f3c7661538eba260,80,26/09/2023,2.1,652fe06ef3c7661538eae2d1,16.15487468,108.2502793
652fe077f3c7661538eba261,80,27/09/2023,9.6,652fe06ef3c7661538eae2d1,16.15487468,108.2502793
652fe077f3c7661538eba262,80,28/09/2023,9.2,652fe06ef3c7661538eae2d1,16.15487468,108.2502793
652fe077f3c7661538eba263,80,29/09/2023,13.2,652fe06ef3c7661538eae2d1,16.15487468,108.2502793
652fe077f3c7661538eba264,80,30/09/2023,4.1,652fe06ef3c7661538eae2d1,16.15487468,108.2502793
